,NK,100,4687,,,DEN,1670,3751,,,,,320 319,65,DFW,1671,3670
,NK,100,4687,,,DEN,1670,3751,,,,,320,65,DTW,1675,3645
,NK,100,4687,,,DEN,1670,3751,,,,,319,64,FLL,1691,3533
,NK,100,4687,,,DEN,1670,3751,,,,,320,65,IAH,1729,3550
,NK,100,4687,,,DEN,1670,3751,,,,,319,64,LAS,1746,3877
,NK,100,4687,,,DEN,1670,3751,,,,,319,64,MSP,1791,3858
,NK,100,4687,,,DEN,1670,3751,,,,,320,65,ORD,1806,3830
,NK,100,4687,,,DEN,1670,3751,,,,,320 319,65,PHX,1819,3462
,NK,100,4687,,,DFW,1671,3670,,,,,320,65,ATL,1611,3682
,NK,100,4687,,,DFW,1671,3670,,,,,319,64,BOS,1633,3448
,NK,100,4687,,,DFW,1671,3670,,,,,320,65,BWI,1639,3849
,NK,100,4687,,,DFW,1671,3670,,,,,320 319,65,DEN,1670,3751
,NK,100,4687,,,DFW,1671,3670,,,,,319 320,64,DTW,1675,3645
,NK,100,4687,,,DFW,1671,3670,,,,,320 319,65,FLL,1691,3533
,NK,100,4687,,,DFW,1671,3670,,,,,319 320,64,LAS,1746,3877
,NK,100,4687,,,DFW,1671,3670,,,,,319,64,LAX,1748,3484
,NK,100,4687,,,DFW,1671,3670,,,,,319,64,LGA,1758,3697
,NK,100,4687,,,DFW,1671,3670,,,,,319 320,64,MCO,1770,3878
,NK,100,4687,,,DFW,1671,3670,,,,,319,64,MSP,1791,3858
,NK,100,4687,,,DFW,1671,3670,,,,,319,64,MSY,1793,3861
,NK,100,4687,,,DFW,1671,3670,,,,,319,64,MYR,1797,3515
,NK,100,4687,,,DFW,1671,3670,,,,,319,64,OAK,1799,3453
,NK,100,4687,,,DFW,1671,3670,,,,,320,65,ORD,1806,3830
,NK,100,4687,,,DFW,1671,3670,,,,,320,65,PDX,1813,3720
,NK,100,4687,,,DFW,1671,3670,,,,,320,65,PHL,1818,3752
,NK,100,4687,,,DFW,1671,3670,,,,,319 320,64,PHX,1819,3462
,NK,100,4687,,,DFW,1671,3670,,,,,319,64,SAN,1849,3731
,NK,100,4687,,,DFW,1671,3670,,,,,320,65,TPA,1884,3646
,NK,100,4687,,,DTW,1675,3645,,,,,319,64,ACY,1602,3524
,NK,100,4687,,,DTW,1675,3645,,,,,320,65,DEN,1670,3751
,NK,100,4687,,,DTW,1675,3645,,,,,319,64,DFW,1671,3670
,NK,100,4687,,,DTW,1675,3645,,,,,319 320 321,64,FLL,1691,3533
,NK,100,4687,,,DTW,1675,3645,,,,,320,65,IAH,1729,3550
,NK,100,4687,,,DTW,1675,3645,,,,,319 320,64,LAS,1746,3877
,NK,100,4687,,,DTW,1675,3645,,,,,320,65,LAX,1748,3484
,NK,100,4687,,,DTW,1675,3645,,,,,320,65,LGA,1758,3697
,NK,100,4687,,,DTW,1675,3645,,,,,321 320 319,66,MCO,1770,3878
,NK,100,4687,,,DTW,1675,3645,,,,,320,65,MYR,1797,3515
,NK,100,4687,,,DTW,1675,3645,,,,,319,64,RSW,1846,3793
,NK,100,4687,,,DTW,1675,3645,,,,,319,64,TPA,1884,3646
,NK,100,4687,,,FLL,1691,3533,,,,,320 319,65,ACY,1602,3524
,NK,100,4687,,,FLL,1691,3533,,,,,320 319,65,ATL,1611,3682
,NK,100,4687,,,FLL,1691,3533,,,,,319,64,BOS,1633,3448
,NK,100,4687,,,FLL,1691,3533,,,,,320,65,BWI,1639,3849
,NK,100,4687,,,FLL,1691,3533,,,,,319,64,DEN,1670,3751
,NK,100,4687,,,FLL,1691,3533,,,,,319 320,64,DFW,1671,3670
,NK,100,4687,,,FLL,1691,3533,,,,,320 319 321,65,DTW,1675,3645
,NK,100,4687,,,FLL,1691,3533,,,,,320,65,IAG,1728,3630
,NK,100,4687,,,FLL,1691,3533,,,,,320,65,LAS,1746,3877
,NK,100,4687,,,FLL,1691,3533,,,,,319,64,LAX,1748,3484
,NK,100,4687,,,FLL,1691,3533,,,,,319,64,LBE,1750,5747
,NK,100,4687,,,FLL,1691,3533,,,,,320 321,65,LGA,1758,3697
,NK,100,4687,,,FLL,1691,3533,,,,,320,65,MCO,1770,3878
,NK,100,4687,,,FLL,1691,3533,,,,,320 319,65,MYR,1797,3515
,NK,100,4687,,,FLL,1691,3533,,,,,320 319,65,ORD,1806,3830
,NK,100,4687,,,FLL,1691,3533,,,,,320,65,PBG,1811,3771
,NK,100,4687,,,FLL,1691,3533,,,,,319 321,64,TPA,1884,3646
,NK,100,4687,,,IAG,1728,3630,,,,,320,65,FLL,1691,3533
,NK,100,4687,,,IAG,1728,3630,,,,,320,65,MYR,1797,3515
,NK,100,4687,,,IAH,1729,3550,,,,,320,65,DEN,1670,3751
,NK,100,4687,,,IAH,1729,3550,,,,,320,65,DTW,1675,3645
,NK,100,4687,,,IAH,1729,3550,,,,,319,64,LAS,1746,3877
,NK,100,4687,,,IAH,1729,3550,,,,,320,65,LAX,1748,3484
,NK,100,4687,,,IAH,1729,3550,,,,,320,65,MCO,1770,3878
,NK,100,4687,,,IAH,1729,3550,,,,,319,64,MSP,1791,3858
,NK,100,4687,,,IAH,1729,3550,,,,,319,64,ORD,1806,3830
,NK,100,4687,,,LAS,1746,3877,,,,,320,65,BWI,1639,3849
,NK,100,4687,,,LAS,1746,3877,,,,,319,64,DEN,1670,3751
,NK,100,4687,,,LAS,1746,3877,,,,,320 319,65,DFW,1671,3670
,NK,100,4687,,,LAS,1746,3877,,,,,320 319,65,DTW,1675,3645
,NK,100,4687,,,LAS,1746,3877,,,,,320,65,FLL,1691,3533
,NK,100,4687,,,LAS,1746,3877,,,,,319,64,IAH,1729,3550
,NK,100,4687,,,LAS,1746,3877,,,,,319,64,LAX,1748,3484
,NK,100,4687,,,LAS,1746,3877,,,,,320,65,MSP,1791,3858
,NK,100,4687,,,LAS,1746,3877,,,,,319 320,64,OAK,1799,3453
,NK,100,4687,,,LAS,1746,3877,,,,,319 320,64,ORD,1806,3830
,NK,100,4687,,,LAS,1746,3877,,,,,319,64,PDX,1813,3720
,NK,100,4687,,,LAS,1746,3877,,,,,320,65,PHL,1818,3752
,NK,100,4687,,,LAS,1746,3877,,,,,320 319,65,SAN,1849,3731
,NK,100,4687,,,LAX,1748,3484,,,,,319,64,DFW,1671,3670
,NK,100,4687,,,LAX,1748,3484,,,,,320,65,DTW,1675,3645
,NK,100,4687,,,LAX,1748,3484,,,,,319,64,FLL,1691,3533
,NK,100,4687,,,LAX,1748,3484,,,,,320,65,IAH,1729,3550
,NK,100,4687,,,LAX,1748,3484,,,,,319,64,LAS,1746,3877
,NK,100,4687,,,LAX,1748,3484,,,,,319,64,MSP,1791,3858
,NK,100,4687,,,LAX,1748,3484,,,,,319,64,ORD,1806,3830
,NK,100,4687,,,LBE,1750,5747,,,,,319,64,FLL,1691,3533
,NK,100,4687,,,LBE,1750,5747,,,,,320,65,MCO,1770,3878
,NK,100,4687,,,LBE,1750,5747,,,,,320,65,MYR,1797,3515
,NK,100,4687,,,LGA,1758,3697,,,,,319,64,DFW,1671,3670
,NK,100,4687,,,LGA,1758,3697,,,,,320,65,DTW,1675,3645
,NK,100,4687,,,LGA,1758,3697,,,,,321 320,66,FLL,1691,3533
,NK,100,4687,,,LGA,1758,3697,,,,,320,65,MYR,1797,3515
,NK,100,4687,,,LGA,1758,3697,,,,,320,65,ORD,1806,3830
,NK,100,4687,,,MCO,1770,3878,,,,,320,65,ACY,1602,3524
,NK,100,4687,,,MCO,1770,3878,,,,,320 319,65,DFW,1671,3670
,NK,100,4687,,,MCO,1770,3878,,,,,321 320 319,66,DTW,1675,3645
,NK,100,4687,,,MCO,1770,3878,,,,,319 320,64,FLL,1691,3533
,NK,100,4687,,,MCO,1770,3878,,,,,320,65,IAH,1729,3550
,NK,100,4687,,,MCO,1770,3878,,,,,320,65,LBE,1750,5747
,NK,100,4687,,,MCO,1770,3878,,,,,320,65,ORD,1806,3830
,NK,100,4687,,,MSP,1791,3858,,,,,319,64,BWI,1639,3849
,NK,100,4687,,,MSP,1791,3858,,,,,319,64,DEN,1670,3751
,NK,100,4687,,,MSP,1791,3858,,,,,319,64,DFW,1671,3670
,NK,100,4687,,,MSP,1791,3858,,,,,319,64,IAH,1729,3550
,NK,100,4687,,,MSP,1791,3858,,,,,320,65,LAS,1746,3877
,NK,100,4687,,,MSP,1791,3858,,,,,319,64,LAX,1748,3484
,NK,100,4687,,,MSP,1791,3858,,,,,320 319,65,ORD,1806,3830
,NK,100,4687,,,MSY,1793,3861,,,,,319,64,DFW,1671,3670
,NK,100,4687,,,MYR,1797,3515,,,,,320,65,ACY,1602,3524
,NK,100,4687,,,MYR,1797,3515,,,,,320 319,65,BOS,1633,3448
,NK,100,4687,,,MYR,1797,3515,,,,,320,65,BWI,1639,3849
,NK,100,4687,,,MYR,1797,3515,,,,,319,64,CRW,1661,4285
,NK,100,4687,,,MYR,1797,3515,,,,,319,64,DFW,1671,3670
,NK,100,4687,,,MYR,1797,3515,,,,,320,65,DTW,1675,3645
,NK,100,4687,,,MYR,1797,3515,,,,,320 319,65,FLL,1691,3533
,NK,100,4687,,,MYR,1797,3515,,,,,320,65,IAG,1728,3630
,NK,100,4687,,,MYR,1797,3515,,,,,320,65,LBE,1750,5747
,NK,100,4687,,,MYR,1797,3515,,,,,320,65,LGA,1758,3697
,NK,100,4687,,,MYR,1797,3515,,,,,320,65,ORD,1806,3830
,NK,100,4687,,,MYR,1797,3515,,,,,320,65,PBG,1811,3771
,NK,100,4687,,,MYR,1797,3515,,,,,320,65,PHL,1818,3752
,NK,100,4687,,,OAK,1799,3453,,,,,319,64,DFW,1671,3670
,NK,100,4687,,,OAK,1799,3453,,,,,320 319,65,LAS,1746,3877
,NK,100,4687,,,OAK,1799,3453,,,,,319,64,ORD,1806,3830
,NK,100,4687,,,ORD,1806,3830,,,,,319,64,ACY,1602,3524
,NK,100,4687,,,ORD,1806,3830,,,,,319,64,BOS,1633,3448
,NK,100,4687,,,ORD,1806,3830,,,,,320,65,DEN,1670,3751
,NK,100,4687,,,ORD,1806,3830,,,,,320,65,DFW,1671,3670
,NK,100,4687,,,ORD,1806,3830,,,,,319 320,64,FLL,1691,3533
,NK,100,4687,,,ORD,1806,3830,,,,,319,64,IAH,1729,3550
,NK,100,4687,,,ORD,1806,3830,,,,,320 319,65,LAS,1746,3877
,NK,100,4687,,,ORD,1806,3830,,,,,319,64,LAX,1748,3484
,NK,100,4687,,,ORD,1806,3830,,,,,320,65,LGA,1758,3697
,NK,100,4687,,,ORD,1806,3830,,,,,320,65,MCO,1770,3878
,NK,100,4687,,,ORD,1806,3830,,,,,319 320,64,MSP,1791,3858
,NK,100,4687,,,ORD,1806,3830,,,,,320,65,MYR,1797,3515
,NK,100,4687,,,ORD,1806,3830,,,,,319,64,OAK,1799,3453
,NK,100,4687,,,ORD,1806,3830,,,,,319,64,RSW,1846,3793
,NK,100,4687,,,ORD,1806,3830,,,,,319,64,TPA,1884,3646
,NK,100,4687,,,PBG,1811,3771,,,,,320,65,FLL,1691,3533
,NK,100,4687,,,PBG,1811,3771,,,,,320,65,MYR,1797,3515
,NK,100,4687,,,PDX,1813,3720,,,,,320,65,DFW,1671,3670
,NK,100,4687,,,PDX,1813,3720,,,,,319,64,LAS,1746,3877
,NK,100,4687,,,PDX,1813,3720,,,,,319,64,SAN,1849,3731
,NK,100,4687,,,PHL,1818,3752,,,,,320,65,DFW,1671,3670
,NK,100,4687,,,PHL,1818,3752,,,,,320,65,LAS,1746,3877
,NK,100,4687,,,PHL,1818,3752,,,,,320,65,MYR,1797,3515
,NK,100,4687,,,PHX,1819,3462,,,,,320 319,65,DEN,1670,3751
,NK,100,4687,,,PHX,1819,3462,,,,,320 319,65,DFW,1671,3670
,NK,100,4687,,,RSW,1846,3793,,,,,319,64,ACY,1602,3524
,NK,100,4687,,,RSW,1846,3793,,,,,319,64,DTW,1675,3645
,NK,100,4687,,,RSW,1846,3793,,,,,319,64,ORD,1806,3830
,NK,100,4687,,,SAN,1849,3731,,,,,319,64,DFW,1671,3670
,NK,100,4687,,,SAN,1849,3731,,,,,319 320,64,LAS,1746,3877
,NK,100,4687,,,SAN,1849,3731,,,,,319,64,PDX,1813,3720
,NK,100,4687,,,TPA,1884,3646,,,,,319,64,ACY,1602,3524
,NK,100,4687,,,TPA,1884,3646,,,,,320,65,DFW,1671,3670
,NK,100,4687,,,TPA,1884,3646,,,,,319,64,DTW,1675,3645
,NK,100,4687,,,TPA,1884,3646,,,,,319,64,FLL,1691,3533
,NK,100,4687,,,TPA,1884,3646,,,,,319,64,ORD,1806,3830
,PB,92,,,,YAY,1477,24,,,,,SF3,113,YBX,1481,5485
,PB,92,,,,YAY,1477,24,,,,,DH1,94,YYR,1586,188
,PB,92,,,,YAY,1477,24,,,,,SF3 DH1,113,YYT,1587,189
,PB,92,,,,YBX,1481,5485,,,,,SF3,113,YAY,1477,24
,PB,92,,,,YBX,1481,5485,,,,,SF3,113,YYR,1586,188
,PB,92,,,,YCL,1484,36,,,,,SF3,113,YHZ,1512,73
,PB,92,,,,YCL,1484,36,,,,,SF3,113,YWK,1566,161
,PB,92,,,,YDF,1488,45,,,,,DH1 SF3,94,YYR,1586,188
,PB,92,,,,YDF,1488,45,,,,,SF3 DH1,113,YYT,1587,189
,PB,92,,,,YDP,1489,5488,,,,,DHT,97,YYR,1586,188
,PB,92,,,,YHO,1509,5502,,,,,DHT,97,YMN,1499,5492
,PB,92,,,,YHZ,1512,73,,,,,SF3,113,YCL,1484,36
,PB,92,,,,YJT,1515,77,,,,,SF3,113,YDF,1488,45
,PB,92,,,,YKL,1518,80,,,,,SF3,113,YWK,1566,161
,PB,92,,,,YMN,1499,5492,,,,,DHT,97,YHO,1509,5502
,PB,92,,,,YMN,1499,5492,,,,,DHT,97,YSO,1465,7252
,PB,92,,,,YQB,1532,111,,,,,DH1,94,YUL,1557,146
,PB,92,,,,YQB,1532,111,,,,,DH1,94,YZV,1592,202
,PB,92,,,,YSO,1465,7252,,,,,DHT,97,YMN,1499,5492
,PB,92,,,,YSO,1465,7252,,,,,DHT,97,YYR,1586,188
,PB,92,,,,YUL,1557,146,,,,,DH1,94,YQB,1532,111
,PB,92,,,,YUL,1557,146,,,,,DH1,94,YWK,1566,161
,PB,92,,,,YUL,1557,146,,,,,DH1,94,YZV,1592,202
,PB,92,,,,YWK,1566,161,,,,,SF3,113,YCL,1484,36
,PB,92,,,,YWK,1566,161,,,,,SF3,113,YKL,1518,80
,PB,92,,,,YWK,1566,161,,,,,DH1,94,YUL,1557,146
,PB,92,,,,YWK,1566,161,,,,,DH1,94,YYR,1586,188
,PB,92,,,,YWK,1566,161,,,,,DH1,94,YZV,1592,202
,PB,92,,,,YWK,1566,161,,,,,DH1,94,ZUM,1596,5550
,PB,92,,,,YYR,1586,188,,,,,DH1,94,YAY,1477,24
,PB,92,,,,YYR,1586,188,,,,,SF3,113,YBX,1481,5485
,PB,92,,,,YYR,1586,188,,,,,DH1,94,YDF,1488,45
,PB,92,,,,YYR,1586,188,,,,,DHT,97,YDP,1489,5488
,PB,92,,,,YYR,1586,188,,,,,DHT,97,YSO,1465,7252
,PB,92,,,,YYR,1586,188,,,,,DH1,94,YWK,1566,161
,PB,92,,,,YYR,1586,188,,,,,DH1 SF3,94,YYT,1587,189
,PB,92,,,,YYR,1586,188,,,,,DH1,94,ZUM,1596,5550
,PB,92,,,,YYT,1587,189,,,,,SF3 DH1,113,YAY,1477,24
,PB,92,,,,YYT,1587,189,,,,,DH1 SF3,94,YDF,1488,45
,PB,92,,,,YYT,1587,189,,,,,SF3,113,YJT,1515,77
,PB,92,,,,YYT,1587,189,,,,,DH1,94,YYR,1586,188
,PB,92,,,,YZV,1592,202,,,,,DH1,94,YQB,1532,111
,PB,92,,,,YZV,1592,202,,,,,DH1,94,YUL,1557,146
,PB,92,,,,YZV,1592,202,,,,,DH1,94,YWK,1566,161
,PB,92,,,,ZUM,1596,5550,,,,,DH1,94,YWK,1566,161
,PB,92,,,,ZUM,1596,5550,,,,,DH1,94,YYR,1586,188
,PD,95,4021,,,BOS,1633,3448,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,EWR,1685,3494,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,IAD,1727,3714,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,MDW,1772,3747,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,MYR,1797,3515,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,YAM,1475,21,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,YHZ,1512,73,,,,,DH4,96,YOW,1529,100
,PD,95,4021,,,YHZ,1512,73,,,,,DH4,96,YUL,1557,146
,PD,95,4021,,,YHZ,1512,73,,,,,DH4,96,YYT,1587,189
,PD,95,4021,,,YOW,1529,100,,,,,DH4,96,YHZ,1512,73
,PD,95,4021,,,YOW,1529,100,,,,,DH4,96,YQM,1537,117
,PD,95,4021,,,YOW,1529,100,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,YQB,1532,111,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,YQG,1535,113,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,YQM,1537,117,,,,,DH4,96,YOW,1529,100
,PD,95,4021,,,YQT,1540,121,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,YSB,1547,133,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,YTS,1554,143,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,BOS,1633,3448
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,EWR,1685,3494
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,IAD,1727,3714
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,MDW,1772,3747
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,MYR,1797,3515
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,YAM,1475,21
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,YOW,1529,100
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,YQB,1532,111
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,YQG,1535,113
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,YQT,1540,121
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,YSB,1547,133
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,YTS,1554,143
,PD,95,4021,,,YTZ,1555,144,,,,,DH4,96,YUL,1557,146
,PD,95,4021,,,YUL,1557,146,,,,,DH4,96,YHZ,1512,73
,PD,95,4021,,,YUL,1557,146,,,,,DH4,96,YTZ,1555,144
,PD,95,4021,,,YYT,1587,189,,,,,DH4,96,YHZ,1512,73
,SY,101,4356,,,BOS,1633,3448,,,,,738 737,80,MSP,1791,3858
,SY,101,4356,,,DCA,1668,3520,,,,,737,79,LAN,1745,3544
,SY,101,4356,,,DCA,1668,3520,,,,,737,79,MSP,1791,3858
,SY,101,4356,,,DFW,1671,3670,,,,,738,80,MSP,1791,3858
,SY,101,4356,,,JFK,1743,3797,,,,,737 738,79,MSP,1791,3858
,SY,101,4356,,,LAN,1745,3544,,,,,737,79,DCA,1668,3520
,SY,101,4356,,,LAN,1745,3544,,,,,737,79,MSP,1791,3858
,SY,101,4356,,,LAS,1746,3877,,,,,738,80,MSP,1791,3858
,SY,101,4356,,,LAX,1748,3484,,,,,737 738,79,MSP,1791,3858
,SY,101,4356,,,MCO,1770,3878,,,,,738 737,80,MSP,1791,3858
,SY,101,4356,,,MDW,1772,3747,,,,,737 738,79,MSP,1791,3858
,SY,101,4356,,,MSP,1791,3858,,,,,738 737,80,BOS,1633,3448
,SY,101,4356,,,MSP,1791,3858,,,,,737,79,DCA,1668,3520
,SY,101,4356,,,MSP,1791,3858,,,,,738,80,DFW,1671,3670
,SY,101,4356,,,MSP,1791,3858,,,,,737 738,79,JFK,1743,3797
,SY,101,4356,,,MSP,1791,3858,,,,,737,79,LAN,1745,3544
,SY,101,4356,,,MSP,1791,3858,,,,,738,80,LAS,1746,3877
,SY,101,4356,,,MSP,1791,3858,,,,,737 738,79,LAX,1748,3484
,SY,101,4356,,,MSP,1791,3858,,,,,738 737,80,MCO,1770,3878
,SY,101,4356,,,MSP,1791,3858,,,,,737 738,79,MDW,1772,3747
,SY,101,4356,,,MSP,1791,3858,,,,,737,79,PHX,1819,3462
,SY,101,4356,,,MSP,1791,3858,,,,,737,79,PSP,1830,3839
,SY,101,4356,,,MSP,1791,3858,,,,,738 737,80,RSW,1846,3793
,SY,101,4356,,,MSP,1791,3858,,,,,737,79,SAN,1849,3731
,SY,101,4356,,,MSP,1791,3858,,,,,737 738,79,SEA,1858,3577
,SY,101,4356,,,MSP,1791,3858,,,,,737 738,79,SFO,1860,3469
,SY,101,4356,,,PHX,1819,3462,,,,,737,79,MSP,1791,3858
,SY,101,4356,,,PSP,1830,3839,,,,,737,79,MSP,1791,3858
,SY,101,4356,,,RSW,1846,3793,,,,,738 737,80,MSP,1791,3858
,SY,101,4356,,,SAN,1849,3731,,,,,737,79,MSP,1791,3858
,SY,101,4356,,,SEA,1858,3577,,,,,737 738,79,MSP,1791,3858
,SY,101,4356,,,SFO,1860,3469,,,,,737 738,79,MSP,1791,3858
,TS,71,1317,,,MCO,1770,3878,,,,,310,63,YHZ,1512,73
,TS,71,1317,,,MCO,1770,3878,,,,,330,67,YUL,1557,146
,TS,71,1317,,,YQB,1532,111,,,,,310,63,YUL,1557,146
,TS,71,1317,,,YUL,1557,146,,,,,330,67,MCO,1770,3878
,TS,71,1317,,,YUL,1557,146,,,,,310,63,YQB,1532,111
,TS,71,1317,,,YUL,1557,146,,,,,310,63,YYZ,1589,193
,TS,71,1317,,,YVR,1564,156,,,,,330,67,YYC,1579,178
,TS,71,1317,,,YYC,1579,178,,,,,330,67,YEG,1491,49
,TS,71,1317,,,YYC,1579,178,,,,,330,67,YVR,1564,156
,TS,71,1317,,,YYZ,1589,193,,,,,330,67,YQB,1532,111
,TS,71,1317,,,YYZ,1589,193,,,,,310,63,YUL,1557,146
,UA,102,5209,,,ABQ,1599,4019,,,,,320 738,65,IAH,1729,3550
,UA,102,5209,,,ALB,1606,3864,,,,,319 737 738 739,64,ORD,1806,3830
,UA,102,5209,,,ANC,1936,3774,,,,,738,80,DEN,1670,3751
,UA,102,5209,,,ANC,1936,3774,,,,,738,80,ORD,1806,3830
,UA,102,5209,,,ANC,1936,3774,,,,,739 738,81,SEA,1858,3577
,UA,102,5209,,,ATL,1611,3682,,,,,738,80,LGA,1758,3697
,UA,102,5209,,,ATL,1611,3682,,,,,738,80,SFO,1860,3469
,UA,102,5209,,,AUS,1615,3673,,,,,320 738 739,65,DEN,1670,3751
,UA,102,5209,,,AUS,1615,3673,,,,,738 737,80,EWR,1685,3494
,UA,102,5209,,,AUS,1615,3673,,,,,320 319 737 738 739,65,IAH,1729,3550
,UA,102,5209,,,AUS,1615,3673,,,,,739 320 752,81,ORD,1806,3830
,UA,102,5209,,,AUS,1615,3673,,,,,738 319 320 739,80,SFO,1860,3469
,UA,102,5209,,,BDL,1619,3825,,,,,738 319 320,80,IAD,1727,3714
,UA,102,5209,,,BDL,1619,3825,,,,,738 737 319,80,ORD,1806,3830
,UA,102,5209,,,BIL,1626,4021,,,,,320 739 738 319,65,DEN,1670,3751
,UA,102,5209,,,BOI,1632,3495,,,,,320 319 738 739,65,DEN,1670,3751
,UA,102,5209,,,BOS,1633,3448,,,,,738,80,CLE,1651,3486
,UA,102,5209,,,BOS,1633,3448,,,,,739 320 738,81,DEN,1670,3751
,UA,102,5209,,,BOS,1633,3448,,,,,737 738 319 320 739 753 752,79,EWR,1685,3494
,UA,102,5209,,,BOS,1633,3448,,,,,320 319 739 738 752 737,65,IAD,1727,3714
,UA,102,5209,,,BOS,1633,3448,,,,,739 738 320 737 319,81,IAH,1729,3550
,UA,102,5209,,,BOS,1633,3448,,,,,752,82,LAX,1748,3484
,UA,102,5209,,,BOS,1633,3448,,,,,739 752 738 737 319 320 753,81,ORD,1806,3830
,UA,102,5209,,,BOS,1633,3448,,,,,752 753 739 738 737,82,SFO,1860,3469
,UA,102,5209,,,BTV,1636,3711,,,,,DH4,96,EWR,1685,3494
,UA,102,5209,,,BUF,1637,3820,,,,,DH3,95,CLE,1651,3486
,UA,102,5209,,,BUF,1637,3820,,,,,739 738 320,81,ORD,1806,3830
,UA,102,5209,,,BWI,1639,3849,,,,,739 320 738,81,DEN,1670,3751
,UA,102,5209,,,BWI,1639,3849,,,,,320 737 739 319 738,65,IAH,1729,3550
,UA,102,5209,,,BWI,1639,3849,,,,,319 738,64,LAX,1748,3484
,UA,102,5209,,,BWI,1639,3849,,,,,737 738 320 739 319,79,ORD,1806,3830
,UA,102,5209,,,BWI,1639,3849,,,,,738 739 319,80,SFO,1860,3469
,UA,102,5209,,,BZN,1640,4020,,,,,737,79,DEN,1670,3751
,UA,102,5209,,,CLE,1651,3486,,,,,737 319,79,BOS,1633,3448
,UA,102,5209,,,CLE,1651,3486,,,,,DH3,95,BWI,1639,3849
,UA,102,5209,,,CLE,1651,3486,,,,,737 319 320 739,79,DEN,1670,3751
,UA,102,5209,,,CLE,1651,3486,,,,,DH3,95,ERI,1680,4276
,UA,102,5209,,,CLE,1651,3486,,,,,738 320 737 319,80,EWR,1685,3494
,UA,102,5209,,,CLE,1651,3486,,,,,320 737 738,65,FLL,1691,3533
,UA,102,5209,,,CLE,1651,3486,,,,,DH3,95,FNT,1694,4089
,UA,102,5209,,,CLE,1651,3486,,,,,DH4,96,IAD,1727,3714
,UA,102,5209,,,CLE,1651,3486,,,,,319 737 320 738,64,IAH,1729,3550
,UA,102,5209,,,CLE,1651,3486,,,,,739 320 738,81,LAS,1746,3877
,UA,102,5209,,,CLE,1651,3486,,,,,738 739 320 319,80,LAX,1748,3484
,UA,102,5209,,,CLE,1651,3486,,,,,738 320 737 739,80,MCO,1770,3878
,UA,102,5209,,,CLE,1651,3486,,,,,737 319 738 320,79,ORD,1806,3830
,UA,102,5209,,,CLE,1651,3486,,,,,738 320,80,PHX,1819,3462
,UA,102,5209,,,CLE,1651,3486,,,,,319 738 320,64,RSW,1846,3793
,UA,102,5209,,,CLE,1651,3486,,,,,739 738 319,81,SFO,1860,3469
,UA,102,5209,,,CLE,1651,3486,,,,,737 320,79,TPA,1884,3646
,UA,102,5209,,,CLT,1654,3876,,,,,320 319,65,ORD,1806,3830
,UA,102,5209,,,CMH,1655,3759,,,,,738 319 739,80,ORD,1806,3830
,UA,102,5209,,,DCA,1668,3520,,,,,738 752 320,80,DEN,1670,3751
,UA,102,5209,,,DCA,1668,3520,,,,,738 319 737 320 752,80,IAH,1729,3550
,UA,102,5209,,,DCA,1668,3520,,,,,738 320 737 319,80,ORD,1806,3830
,UA,102,5209,,,DCA,1668,3520,,,,,738 737,80,SFO,1860,3469
,UA,102,5209,,,DEN,1670,3751,,,,,738,80,ANC,1936,3774
,UA,102,5209,,,DEN,1670,3751,,,,,738 739 752,80,AUS,1615,3673
,UA,102,5209,,,DEN,1670,3751,,,,,320 739 738 319,65,BIL,1626,4021
,UA,102,5209,,,DEN,1670,3751,,,,,319 320 738 739,64,BOI,1632,3495
,UA,102,5209,,,DEN,1670,3751,,,,,739 752 738 320,81,BOS,1633,3448
,UA,102,5209,,,DEN,1670,3751,,,,,320 739 738,65,BWI,1639,3849
,UA,102,5209,,,DEN,1670,3751,,,,,737,79,BZN,1640,4020
,UA,102,5209,,,DEN,1670,3751,,,,,320 738 319,65,CLE,1651,3486
,UA,102,5209,,,DEN,1670,3751,,,,,738 752 320,80,DCA,1668,3520
